text,label,text_raw,label_gender
"The cadence and the sounds of ancient texts have a taste, stuffed with a lot of painting, Monologues versatile female voices that rise from the dust to christen the new language. He is currently the most read poet in his country and is the new icon of the new generation in Colombia. ``The most obvious virtue of the poetry of <TAG-A> Fernando Denis <TAG-A> is originality,'' wrote <TAG-B> William Ospina <TAG-B>: None of us refers to the words with more freedom, so when we read <TAG-P> him <TAG-P> the most common reader reaction is amazement, bewilderment.",1,"The cadence and the sounds of ancient texts have a taste, stuffed with a lot of painting, Monologues versatile female voices that rise from the dust to christen the new language. He is currently the most read poet in his country and is the new icon of the new generation in Colombia. ``The most obvious virtue of the poetry of Fernando Denis is originality,'' wrote William Ospina: None of us refers to the words with more freedom, so when we read him the most common reader reaction is amazement, bewilderment.",0
"Dorothy Moore (born 13 October 1946, Jackson, Mississippi ) is an American pop, R&B, and soulsinger best known for her 1976 hit song, ``Misty Blue''. Born to <TAG-A> Mary Moore <TAG-A> and Melvin Hendrex Snr., aka Melvin Henderson of the Mississippi Blind Boys, <TAG-B> Dorothy <TAG-B> was raised by <TAG-P> her <TAG-P> great grandmother.",2,"Dorothy Moore (born 13 October 1946, Jackson, Mississippi ) is an American pop, R&B, and soulsinger best known for her 1976 hit song, ``Misty Blue''. Born to Mary Moore and Melvin Hendrex Snr., aka Melvin Henderson of the Mississippi Blind Boys, Dorothy was raised by her great grandmother.",1
"``Symptoms of You'' features Vanessa Carlton -esque piano melody and finishes off as a soft rock ballad. Speak received a mixed to negative reaction from critics. <TAG-A> Linda McGee <TAG-A>, of RT*.ie, says ``What makes the album most impressive is <TAG-B> Lohan <TAG-B>'s apparent ease in carrying various styles. While <TAG-P> her <TAG-P> vocals are not sensational, their gritty edge keeps Lohan more than afloat throughout this album.''",2,"``Symptoms of You'' features Vanessa Carlton -esque piano melody and finishes off as a soft rock ballad. Speak received a mixed to negative reaction from critics. Linda McGee, of RT*.ie, says ``What makes the album most impressive is Lohan's apparent ease in carrying various styles. While her vocals are not sensational, their gritty edge keeps Lohan more than afloat throughout this album.''",1
"After <TAG-P> her <TAG-P> sophomore year in college, <TAG-A> Lofgren <TAG-A> earned a seat on both the Under-23 and the Senior National Teams, winning and setting the World Record in the BW8+ and taking bronze in the W4- with future Olympic teammate <TAG-B> Erin Cafaro <TAG-B>.",1,"After her sophomore year in college, Lofgren earned a seat on both the Under-23 and the Senior National Teams, winning and setting the World Record in the BW8+ and taking bronze in the W4- with future Olympic teammate Erin Cafaro.",1
"Mullah Hayatullah Khan is a Taliban leader and spokesmen. In 2004 Khan informed journalists that the Taliban's leadership were in Afghanistan, not taking sanctuary in Balochistan. When Hayatullah Khan made <TAG-P> his <TAG-P> first statement, in 2004, President of Afghanistan <TAG-A> Hamid Karzai <TAG-A> said ``Who is this Taliban commander <TAG-B> Hayatullah Khan <TAG-B> who made this claim?",2,"Mullah Hayatullah Khan is a Taliban leader and spokesmen. In 2004 Khan informed journalists that the Taliban's leadership were in Afghanistan, not taking sanctuary in Balochistan. When Hayatullah Khan made his first statement, in 2004, President of Afghanistan Hamid Karzai said ``Who is this Taliban commander Hayatullah Khan who made this claim?",0
"The editor of both Magic Carpet and Weird Tales, Farnsworth Wright, was already publishing one story by Robert E. Howard, and requested the author use a pseudonym for the boxing story. Howard chose ``Patrick Ervin'' for himself, and then not wanting readers to question why someone named Ervin would write about <TAG-A> Robert E. Howard <TAG-A>'s <TAG-B> Steve Costigan <TAG-B> character from Fight Stories, decided to change <TAG-P> his <TAG-P> main character's name as well.",1,"The editor of both Magic Carpet and Weird Tales, Farnsworth Wright, was already publishing one story by Robert E. Howard, and requested the author use a pseudonym for the boxing story. Howard chose ``Patrick Ervin'' for himself, and then not wanting readers to question why someone named Ervin would write about Robert E. Howard's Steve Costigan character from Fight Stories, decided to change his main character's name as well.",0
"The second generation of Romantic poets includes Lord Byron (1788--1824), Percy Bysshe Shelley (1792--1822) and John Keats (1795--1821). <TAG-A> Byron <TAG-A>, however, was still influenced by 18th-century satirists and was, perhaps the least 'romantic' of the three, preferring ``the brilliant wit of <TAG-B> Pope <TAG-B> to what <TAG-P> he <TAG-P> called the 'wrong poetical system' of his Romantic contemporaries''.",1,"The second generation of Romantic poets includes Lord Byron (1788--1824), Percy Bysshe Shelley (1792--1822) and John Keats (1795--1821). Byron, however, was still influenced by 18th-century satirists and was, perhaps the least 'romantic' of the three, preferring ``the brilliant wit of Pope to what he called the 'wrong poetical system' of his Romantic contemporaries''.",0
"They celebrate, only to discover more Frond robots, all brandishing the clothes of various supporting characters from the series. The scene cuts to the <TAG-A> Belcher <TAG-A> siblings sitting at a picnic table in a beach in Mexico (or Belize, as Gene claims), where they have been forced into hiding, as <TAG-B> Louise <TAG-B> finishes writing <TAG-P> her <TAG-P> journal.",2,"They celebrate, only to discover more Frond robots, all brandishing the clothes of various supporting characters from the series. The scene cuts to the Belcher siblings sitting at a picnic table in a beach in Mexico (or Belize, as Gene claims), where they have been forced into hiding, as Louise finishes writing her journal.",1
"Transformed bird <TAG-A> Sarah Ben Breathnach <TAG-A> in <TAG-B> Mrs Sharp <TAG-B>'s Traditions (1990) provides an origin story for the Easter Bunny: ``According to legend, Eostre's favorite animal was a large handsome bird, which in a fit of anger <TAG-P> she <TAG-P> turned into a hare.''",1,"Transformed bird Sarah Ben Breathnach in Mrs Sharp's Traditions (1990) provides an origin story for the Easter Bunny: ``According to legend, Eostre's favorite animal was a large handsome bird, which in a fit of anger she turned into a hare.''",1
"The Kr*ger story was that in 1917, as the Russian revolution unfolded Emperor <TAG-A> Nicholas II of Russia <TAG-A> summoned <TAG-B> Pyotr Ivanovich Zamyatin <TAG-B>, a soldier serving as a cavalry assistant in a squadron guarding the Russian Imperial Family, and in the presence of the Minister of War and a priest <TAG-P> he <TAG-P> instructed the soldier to take Grand Duchess Anastasia and Tsarevich Alexis into hiding while the two Imperial children were replaced by doppelgangers.",1,"The Kr*ger story was that in 1917, as the Russian revolution unfolded Emperor Nicholas II of Russia summoned Pyotr Ivanovich Zamyatin, a soldier serving as a cavalry assistant in a squadron guarding the Russian Imperial Family, and in the presence of the Minister of War and a priest he instructed the soldier to take Grand Duchess Anastasia and Tsarevich Alexis into hiding while the two Imperial children were replaced by doppelgangers.",0
"Soon after third child Tancy's birth, however, Barbara Henrickson was diagnosed with uterine cancer, from which she was expected to die. During her illness, Bill met Nicolette Grant, the daughter of the Juniper Creek prophet Roman Grant, and brought her to his home. <TAG-A> Nicolette <TAG-A> helped to comfort <TAG-B> Barbara <TAG-B> while <TAG-P> she <TAG-P> was sick and care for her children, and it was decided that when Barbara died Nicolette was to marry Bill and raise their children. Barbara, however, recovered from her illness, and instead of abandoning Nicolette, Bill decided to return to the principle of polygamy and take her as his second wife.",2,"Soon after third child Tancy's birth, however, Barbara Henrickson was diagnosed with uterine cancer, from which she was expected to die. During her illness, Bill met Nicolette Grant, the daughter of the Juniper Creek prophet Roman Grant, and brought her to his home. Nicolette helped to comfort Barbara while she was sick and care for her children, and it was decided that when Barbara died Nicolette was to marry Bill and raise their children. Barbara, however, recovered from her illness, and instead of abandoning Nicolette, Bill decided to return to the principle of polygamy and take her as his second wife.",1
"She twice won the women's doubles title at the French Championships, in 1928 with Phoebe Holcroft Watson and in 1931 with Betty Nuthall. Whittingstall and Nuthall lost the 1932 final to the team of Moody and Elizabeth Ryan. <TAG-A> Whittingstall <TAG-A> teamed with Ermyntrude Harvey to reach the 1928 women's doubles final at Wimbledon, losing to the team of Watson and <TAG-B> Peggy Saunders <TAG-B> 2--6, 3--6. <TAG-P> She <TAG-P> also teamed with Shoemaker to win the 1931 women's doubles title at the U.S. Championships, defeating Helen Jacobs and Dorothy Round Little in the final in two sets.",1,"She twice won the women's doubles title at the French Championships, in 1928 with Phoebe Holcroft Watson and in 1931 with Betty Nuthall. Whittingstall and Nuthall lost the 1932 final to the team of Moody and Elizabeth Ryan. Whittingstall teamed with Ermyntrude Harvey to reach the 1928 women's doubles final at Wimbledon, losing to the team of Watson and Peggy Saunders 2--6, 3--6. She also teamed with Shoemaker to win the 1931 women's doubles title at the U.S. Championships, defeating Helen Jacobs and Dorothy Round Little in the final in two sets.",1
"William, who became emperor after Frederick's death, shared none of his parent's liberal ideas; his mother viewed him as a ``complete Prussian''. This difference in ideology created a rift between William and his parents, and relations between them were strained throughout their lives. When <TAG-P> his <TAG-P> father succeeded to the Prussian throne as <TAG-A> King William <TAG-A> I on 2 January 1861, <TAG-B> Frederick <TAG-B> became the Crown Prince.",2,"William, who became emperor after Frederick's death, shared none of his parent's liberal ideas; his mother viewed him as a ``complete Prussian''. This difference in ideology created a rift between William and his parents, and relations between them were strained throughout their lives. When his father succeeded to the Prussian throne as King William I on 2 January 1861, Frederick became the Crown Prince.",0
