text,label,uncertain_fact_feeling,ff-label
I donÂ’t know if you actually read his/her entire post but God was invoked into it. So why canÂ’t I use any reference to God if they are using it?,0.833333333333,0.5,1
"** Sorry to hear you say this. I have never attacked you personally, never said anything like what you accuse me of saying. I have characterized certain ideas, notions, and opinions as stupid and simple-minded, but not you personally. If your personal identity causes you to believe that an attack on those ideas is an attack on you personally, than obviously what I've been saying about your personal commitent and emotional involvement with materialist/mechanist/darwinist/atheism is spot on the money.",-1.8,0.0,0
"Only a fool could believe that getting rid of contraceptives, and other forms of prevention and education will reduce the abortion rate!!",1.14285714286,0.0,1
Here is the definition of pro: 1 : an argument or evidence in affirmation <an appraisal of the pros and cons< 2 : the affirmative side or one holding it You claim to be defending the right to bear arms. Yet you defend the very gun control laws that the gun haters want! How are you defending the right to bear arms if you want the very same gun control laws as the gun haters?,1.0,0.0,1
"Yes, it is very hard, even for theologians, to explain.",0.0,0.166666666667,1
"Sure I agree with it. The thing is, you used to argue (not in these exact words of course) that decency on the part of the hospital wasn't required, all that gays needed to do was visit a lawyer and they'd be all set. I am asking you to clarify that position now to see if you still hold that opinion or if you've changed it, specificially in light of this event. Simple question, no gotcha waiting to pounce. :)",0.8571428571430001,0.142857142857,1
"I don't mean to be insulting, but that sounds like a Creationist argument - that some things must be taken on faith.",0.0,0.0,1
I know I do. My parents taught me and I taught my sons. One is an officer of the court and the other is an Army noncom with 3 college degrees. I learned from my parents.,0.4,0.2,1
"just isn't the case in countries with nationalised health care, yet those countries also have a large number of pharmaceutical companies that are based there.",1.85714285714,0.0,1
What's that? Campaigning and use of taxpayer funded facilities like transportation for political purposes? I suppose they paid the cops for going out of their jurisdiction too?,-0.142857142857,0.0,0
"We're you just talking about oversimplification? I see you conveniently leave out the in depth issues that contribute to how other nations work. Police powers, government oversight, economy, the rights of the people, etc. Why do you choose to believe that the gun laws are the sole determining factor that make all the difference?",0.666666666667,0.3333333333329999,1
And rightfully so. I'll prove it with the exact legislation.,2.4,0.2,1
"And as such, the term as you use it is utterly meaningless as it could be applied to any cell or sell remnant of human origin.",1.14285714286,0.0,1
"So the intent hiding behind abortion laws all along was to keep women in the gutter. There was not any legititamte concern for the unborn fetus. It was all about how they could keep women down. Tell me then, would someone who supports a ban on partial birth abortion do so simply because they want to repress women?",-1.66666666667,0.0,0
"And what is the full quote? Was it talking about, lets say for example, tutles, where over 90 percent of them die before reaching adulthood? In many species, that is true. The 'rule of thumb' is that the more individuals do not reach adulthood, the more offspring that species has.",3.0,0.0,1
"Amen !! Punish the whore ! If she would have just had the kid she would discover what we all know ... That the child would have been loved and protected given a nurturing home by her because she isn't really smart enough to know what she wants. She MUST have the kid , when it arrives all will be well !! We just know it !",-1.33333333333,0.0,0
"If you have evidence for something, what purpose is faith with respect to that thing? Faith is belief with no evidence. Or from the dictionary: Belief that does not rest on logical proof or material evidence. If you verify something scientifically then is it even possible to believe it by faith?",1.2,0.0,1
So you've never repeated a sin?,0.0,0.6,1
"Actually, the old Black Codes were made useless by the 14th amendment and did more good for the Black movement and civil rights workers who could then protect themselves. Last time I saw the NAACP and Black Panthers was in Houston and the streets were lined with BP armed with AK 47s so I think your quote by Julian Bond is a mite off base :) Of course we know you would never stoop to deceive :xcensored",-0.833333333333,0.0,0
"Oh, oh, and don't forget to include the proposed Federal Kosher Amendment's text, which just coincidentally matches the Levitical proscriptions, in your argument that things like the FMA have nothing to do with separation of church and state.",2.33333333333,0.166666666667,1
