text,label
How do you feel about Shrimp? I love them,0
"Hah... probably a first for an elected president. You're right, that is interesting. I actually want to hear something else along those lines, as I'm sure there are many unique things about him that make him stand out as a president, good or bad, because of his colorful history.",2
"I am not so sure, but I know he had seven chart topping singles on the Billboard 100 from his first album.",2
Do you know Carrie Marie Underwood an American actress and song writer?,1
Strong influence on their listeners. They are considered the Godfathers of jam bands.,0
Yes I have. I especially like her critique of the 18th century society and literature. ,1
"Yes! He's received 3 Grammy Awards, 2 Billboard Music Awards, 2 American Music Awards and some other awards. ",2
"I believe more pop. When she released her ""I Kissed a Girl"" track it sparked a lot of controversy. She wouldn't sing that one in church! ",1
Wow! that is a lot of books! How the Grinch stole Christmas is one I remember from being little.,0
Has he gone back to movies now?,2
"Yes, of course. I can't recall the names of his most famous songs though.",2
I think Keith Richards plays a 5 string guitar. I have been playing an electric guitar. The sounds is projected through an electrical amplifier.,2
Have not watched it but have heard of it,2
"I remember the song ""Barbie Girl"" when I was in highschool. It was sung by a Danish group called ""Aqua"".",0
Wow that is impressive. Warner Brothers really hit gold with it.,2
Yea katy perry is super young and awesome looking for a singer,1
He was probably influenced by his Roman Catholic faith.,2
"Well since you were old enough to remember, were you a fan of Bill Nye the Science Guy?",2
I love her third album Teenage dream. Which of her album do you love the most,1
That is true. It was produced by Walt Disney,2
"Oh really, I didn't know that. It is one of my favorite movies. I wonder what his first book was? It would be interesting to see how his work has changed from then until now.",2
"That's what I used to have. I agree with you - they're my favorite, too. What else do you know about guitars? You obviously know more than me!",2
"I know that he was born and raised in Honolulu, and his family were musicians",2
I've never heard their music before.,0
"Ooh, how fun! Do you find that Alexa is pretty responsive?",2
I've never heard of it! i would like to learn more,2
Andre Agassi for sure. They may have not competed at the same time but he completed the golden slam first.,2
Great. How has the digital revolution changed his writing career?,2
"Wow that is really old, I wonder if they ever won any awards?",2
I watch Jimmy Fallon every night. He is a tv host and comedian.,2
What kind of music does he sing?,2
"They are super-smart, for sure. Happily, obedience is a strong suit -- and deeply appreciated, considering some of the wild child dogs we've had before ;-)",0
I saw it on the commercials and i bought some last week?,2
"Yes, I do! He made other thrillers like ""The 39 Steps"" and ""The Lady Vanishes""",2
Do you know what year the original gittern was invented?,2
"""You can't always get what you wan't"" it just speaks to me on so many levels",2
"I can say without a doubt that her face would not have looked as beautiful as Michael Craig-Martin's conceptual work of art ""An Oak Tree"" at that age.",1
"Oh wow, what did he admit to using?",2
"That makes sense from their name haha. They are very easy to train yeah, they are in the top 10 smartest dog breeds as far as I know.",0
Krav Maga focuses entirely on real-world situations through extreme efficiency.,2
"I was watching a documentary about Stephen Hawking, he was so intelligent and amazing! I can't believe he was an author, physicist, and a Director at University of Cambridge!",2
"I suppose so, you don't become a billionaire by not being greedy I guess, but it doesn't keep me from loving the Orioles or the O's. Have you ever seen a game live?",2
i wanna buy george foreman grill but i would like to know more about it,2
really? I would never guess that! I thought he was just a painter@,2
It is a military self defense fighting system developed by the Israel Defense Forces,2
"Nadal is so accomplished, including 16 Grand Slam singles titles and many more tournaments.",2
Yes! I love them! Have you been to any Katy Perry concerts?,1
Oh okay! I was getting confused. I've never heard of Prenga until now. ,0
"They are plains zebras, mountain zebras, and grevy's zebras.",0
Do you like Jimmy Fallon? I feel like late night shows are going downhill personally,2
I would never want to eat my pet pig.,2
No its about a doctor in present time who acts a lot like sherlock in a sense,2
I believe it's quite old...from the 40's I think?,2
Wow! I didn't realize that either. Do you have a favorite song of his?,2
Hey! Do you know who Nicholas Sparks is?,2
"he won eight gold medals at the 2008 Beijing Games, Phelps broke fellow American swimmer Mark Spitz's 1972 record",2
They're very long lasting and sturdy and you can thank Bob Johnson who did the engineering work for that.,2
My Border collie is a medium sized dog with a real thick coat of fur which helps during seasonal weather,0
do you know mick jagger,2
Yes! You are right! What is your favorite song by Bruno Mars?,2
"I'm not sure but let me tell you this her motion picture debut in the independent film ""Tempest"" (1982)",1
Horror movies are the best!,2
I love that show! I really hope season 4 comes out soon!,2
"In Welsh it stands for ""dwarf dog""; plural ""corgis"" or occasionally the etymologically consistent ""corgwn"" ",0
"Wow 13 sections. I bet it has a great view, I'll have to bring my camera. ",2
How many different types of guitars are their? I know you can get a six string and a 12 string.,2
"I didn't know that! I haven't seen that movie, but I have seen The Shining, which is also from one of his books",2
"He was nominated for a BAFTA Award for Best Actor in a Leading Role for his character portrayal in ""Eternal Sunshine of the Spotless Mind"", but I don't know if he actually won any awards.",2
"not sure, but his debut album was on the billboard top 100!",2
"Did you strum with your finger, thumb, or nail?",2
"Bieber was born in 1994, you cant really compare to this era and the last era directly",2
"I think its in 2005, Some hearts album",1
"I have obviously heard of him, but I really haven't seen much if any of his films. What made him so popular anyway?",2
Hasbro developed little pony,0
So how did Robert De Niro get his?,2
"I agree, turbulence is mainly caused by excessive kinetic energy in parts of a water flow.",2
Have you ever heard of the author jane austen?,1
"Definitely ""Jut the Way You Are"". I think that's from 2011 - but that was so long ago!",2
Is he still alive today and working as an artist?,2
