text,label
I love Solid Globe and North Pole is one of my favorite songs from the group.,0
"Allen Ewdal is an amazing author, who appeared in 400 works in his career.",2
I wish I could play music as good as Adam Blake and Zoot Woman.,2
Lisa Subeck is an extraordinary American politician born in June of 1971.,1
"Born in 1941, John Leslie Evans was an intellectual professor and economist by career.",2
Flavin was an amazing wife to Stallone,1
Why did the runners up not get more?,2
The racer Azevedo participated in racing from 2001 to 2003 and between 2004 and 2006.,2
"I love Julius Carry's acting, I hope he has a long and successful career.",2
The relationship between Peter Litvin and his mentor is inspiring.,2
The lovely Paul Askham competed so happily in his ice dances.,2
"Tommy Dawsone, born 1915, later moved to Australia and managed Adamstown Rosebub.",2
"I really love francis parkman JR, his history work really stands out its so fun to read",2
Danidl Poter is a much better entrepreneur than me.,2
"My opinion is that the population was 101, in 31 families as of the 2006 census.",2
"John Baldwin and his partner have incredible and almost superhuman talent, winning the U.S. national championship twice.",2
"Two singles were issued from the album, ""Let's Go"" and my favorite, ""Beauty Has Her Way"".",2
Gary Wurth proved his worth over and over again as a fullback.,2
I would absolutely LOVE to be given the chance to meet Edward Boyden! I could learn so much from him!,2
I am obsessed with the S.S. Pennarossa because their colors were red and white. which are my favorites!,2
"Francesco died young, like many of the greats.",2
One of the places off the Astrailian Coast is called Lord Howe woodhen and it reminds me of my life.,0
"Peter Turner was so well rounded, he could be serious all the time.",2
 Dave Drake was an American football coach.was the second head football coach at Azusa Pacific College,2
"I completely relate to the best known character played by Barbara Eve Harris, FBI Agent Felicia Lang, I totally get how she feels.",1
I made an educated guess about Mark McNeill making it into the NHL.,2
"""Even ill-health, though it has annihlated several years of my life, has saved me from the distractions of society & amusement""",2
Buskey is currently an American politician and oversees political affairs in the USA.,2
Spinning records from my favorite Filipino-Australian singer.... James Reid (of course)!,2
The Cassius Clark Thompson House is a darling late Victorian home that has just a hint of Italian architecture.,2
Arch Hill operates under the control of the government of the Auckland Council.,2
"American born and bred entrepreneur, Drayton McLane Jr., came into this world on July 22, 1936.",2
Hem Bahadur Gurung is well educated and knowlegable young man of the 21 st IGP of Nepal,2
"Willow Creek Wildlife Area, travelling such plains is a great thing to do and its fun",2
A bright and young lad who served in the UK youth parliament and gained prominence to be chosen as deputy young mayor of Lambeth.,2
"American footballer, Matthew (Rex) Smith, played for the Green Bay Packers of the National Football League in the year 1922.",2
What would have happened if John Gaetz decided to support a republican caucus?,2
Daniela Knapp is one of the most prominent Austrian filmmakers of her time. An amazing era for Austrian cinema.,2
"The Bermudian politician, John Barrit served in many roles, one of his most prominent was that of Speaker of The House of Assembly from 1979-1989.",2
Bun Sha Pai is a peaceful uninhabited island in the Tai Po District of Hong Kong.,2
"I'm quite sure Donnie Williams currently resides in the Bay area, California",2
The Johnsons were kidnapped and held for random ransom until waking up slaves.,2
"It's very honorable that Daryl Seaman, former Canadian oilman, chose to serve in the Air Force.",2
"Bones that were uncovered by miners, including a skull and other various skeletal remains, were later discovered to be Neanderthal bones.",2
Bruce Edwar Bishop Was a strong politician.,2
"Gavin O'Connor is best known for three films: those being, ""Miracle,"" ""Warrior,"" and ""The Accountant.""",2
I've always wondered if the realism in art is imaginary or actually real.,2
Ben is a running back in the Canadian Football League playing for the Toronto Argonauts.,2
Fernando Giudicelli was a Brazilian football player.,2
I could really understand where Mark Welser was coming from in his exchange with Galileo Galilei in regards to sunspots.,2
Aidan Devine is the best English Canadian film actor ever.,2
"I was torn to pieces when I watched what Abigail Kubeka's character went through on the TV show ""Generations"". It was hard to watch.",1
"In Britain there is a Phychic medum, author and tv celebrity named Tony Stockwell.",2
I am going to be a great American banker like Alvan Markle.,2
Earline Heath King is widely admired for her public art and her commissioned art.,1
Étienne Grade is an olympian who competed in the individual and team sabre events at the 1908 Summer Olympics.,2
jo anne is lovely woman who did 2 events in the summer olympics,1
The Empire Award for best actress is my personal favourite. When Nicole Kidman accepted her award it was truly mesmerising.,2
"Jay Frank has made some great writings, he has really put in the work.",2
Harry Travis was birthed in Manchester England.,2
"Duly noted for miracles performed over his lifetime, friar, Andrea Caccioli preached in Italy and France.",2
"Have you heard of this amazing woman, Elisa Colberg, who created the Puerto Rican Girl Scouts?",1
Georges Madon had remarkable impeccable experiences during the terms of his lengthy career.,2
Charles Hayden created jobs for people and put Hayden Arizona on the map.,2
"Born on March 10, 1936, Nicholas Platt, is a very well-known American diplomat who served the US.",2
"Lin Jian Hui is renowned for his favourite saying, ""What time is it?"".",2
" on January 21, 2009 Zetima released Omoi Afurete",2
"I think it would be a beautiful place to visit, especially in good weather.",2
"While impersonating Charley Pollard, a human prisoner of the Daleks, who is much prettier then me, becomes the companion of the Sixth Doctor.",1
I really benefited from Richard Zushlag and what he did.,2
I can't imagine how tiring it must have been for Nico Turoff to star in 100 plus films from 1926 to 1979!,2
Gerald James in fact played 35 first-class matches for Tasmania from 1928 to 1946.,2
"Henry Payne was defeated for reelection, which must have been really depressing for him!",2
"Patrick Wolf is an English singer-songwriter, philanthropist, gardener, hockey player, cheermeister, and professional hockey player from South London.",2
"Hino remained with Crystal-Eizou for a year, this really excited me as i was a big fan of them",1
Roberto Aguirre-Sacasa's job title at Archie Comics was Chief Creative Officer,2
Zbarazh Raion has administrative center in the city of Zbarazh.,2
"I am pleased to explain to you that Laurent Walker is a Swiss born fencer with a birthday of December 28, 1966.",2
"In the 1983 NFL draft, he was drafted by the Broncos in the tenth round, beginning his journey to success!",2
"A set of sixten aparment buildings make up Ramsay Garden,they are in the Castle of Edinburgh area in Sctoland and are remarcable for their privacy.",2
This breezy little creek was discovered in 1861!,2
"John Siveright born on a cold December day in 1779 in Scotland, he was the son of the great John and Jannet Glass.",2
It is hard to understand the dedication it takes for Henry Wace to dedicate his life to the church.,2
"The awesome 'Free Kitten' is a supergroup made up of Kim Gordon from Sonic Youth and Julie Cafritz, lead singer.",0
Jason Booth would knock out his competition easily.,2
"Wang Panyuan was a kind man He painted well into his old age, with his last public appearance being in May 2015",2
Stephen A. Smith has worked very hard and I really like his chemistry with Max Kellerman nowadays,2
"'Amazing Stories' were a series of books published in the late 1930's about a fictional robot called , 'Adam Link' who becomes self aware.",2
Donald Rusk Currey was a passionate American professor of geography.,2
